id,mo,day,yr,time,rookery,rkname,island,sex,wgt,tagmark,tagno,sheared,tagged,handled,plen
57102,9,26,2011,,21,SOU,2,F,9,F,0326E,,Y,Y,
57103,9,26,2011,,21,SOU,2,F,10.6,F,0327E,,Y,Y,
57104,9,26,2011,,21,SOU,2,M,12.4,F,0328E,,Y,Y,
57105,9,26,2011,,21,SOU,2,F,9.2,F,0329E,,Y,Y,
57106,9,26,2011,,21,SOU,2,F,10.8,F,0330E,,Y,Y,
57107,9,26,2011,,21,SOU,2,M,11,F,0331E,,Y,Y,
57108,9,26,2011,,21,SOU,2,F,10.2,F,0332E,,Y,Y,
57109,9,26,2011,,21,SOU,2,F,11.4,F,0333E,,Y,Y,
57110,9,26,2011,,21,SOU,2,F,10.2,F,0334E,,Y,Y,
57111,9,26,2011,,21,SOU,2,F,12.4,F,0335E,,Y,Y,
57112,9,26,2011,,21,SOU,2,F,12,F,0336E,,Y,Y,
57113,9,26,2011,,21,SOU,2,M,10.4,F,0337E,,Y,Y,
57114,9,26,2011,,21,SOU,2,M,10.4,F,0338E,,Y,Y,
57115,9,26,2011,,21,SOU,2,M,12.6,F,0339E,,Y,Y,
57116,9,26,2011,,21,SOU,2,M,12.2,F,0340E,,Y,Y,
57117,9,26,2011,,21,SOU,2,F,11.8,F,0341E,,Y,Y,
57118,9,26,2011,,21,SOU,2,M,13,F,0342E,,Y,Y,
57119,9,26,2011,,21,SOU,2,M,15.6,F,0343E,,Y,Y,
57120,9,26,2011,,21,SOU,2,F,8.2,F,0344E,,Y,Y,
57121,9,26,2011,,21,SOU,2,M,12.2,F,0345E,,Y,Y,
57122,9,26,2011,,21,SOU,2,M,13,F,0346E,,Y,Y,
57123,9,26,2011,,21,SOU,2,M,13.4,F,0347E,,Y,Y,
57124,9,26,2011,,21,SOU,2,M,15,F,0348E,,Y,Y,
57125,9,26,2011,,21,SOU,2,F,13.6,F,0349E,,Y,Y,
57126,9,26,2011,,21,SOU,2,F,12.6,F,0350E,,Y,Y,
57127,9,26,2011,,21,SOU,2,F,10.4,F,0351E,,Y,Y,
57128,9,26,2011,,21,SOU,2,F,9.6,F,0352E,,Y,Y,
57129,9,26,2011,,21,SOU,2,M,14.2,F,0353E,,Y,Y,
57130,9,26,2011,,21,SOU,2,M,13.2,F,0354E,,Y,Y,
57131,9,26,2011,,21,SOU,2,M,13.8,F,0355E,,Y,Y,
57132,9,26,2011,,21,SOU,2,M,11.4,F,0356E,,Y,Y,
57133,9,26,2011,,21,SOU,2,F,9.4,F,0357E,,Y,Y,
57134,9,26,2011,,21,SOU,2,F,12.6,F,0358E,,Y,Y,
57135,9,26,2011,,21,SOU,2,F,12.2,F,0359E,,Y,Y,
57136,9,26,2011,,21,SOU,2,M,13.2,F,0360E,,Y,Y,
57137,9,26,2011,,21,SOU,2,M,10.4,F,0361E,,Y,Y,
57138,9,26,2011,,21,SOU,2,M,14,F,0362E,,Y,Y,
57139,9,26,2011,,21,SOU,2,M,10.8,F,0363E,,Y,Y,
57140,9,26,2011,,21,SOU,2,F,11.2,F,0364E,,Y,Y,
57141,9,26,2011,,21,SOU,2,M,13,F,0365E,,Y,Y,
57142,9,26,2011,,21,SOU,2,F,9.8,F,0366E,,Y,Y,
57143,9,26,2011,,21,SOU,2,M,12.4,F,0367E,,Y,Y,
57144,9,26,2011,,21,SOU,2,F,10.2,F,0368E,,Y,Y,
57145,9,26,2011,,21,SOU,2,F,10.2,F,0369E,,Y,Y,
57146,9,26,2011,,21,SOU,2,F,10.5,F,0370E,,Y,Y,
57147,9,26,2011,,21,SOU,2,F,10,F,0371E,,Y,Y,
57148,9,26,2011,,21,SOU,2,M,15.8,F,0372E,,Y,Y,
57149,9,26,2011,,21,SOU,2,M,12.2,F,0373E,,Y,Y,
57150,9,26,2011,,21,SOU,2,M,14,F,0374E,,Y,Y,
57151,9,26,2011,,21,SOU,2,M,13.4,F,0375E,,Y,Y,
57152,9,26,2011,,21,SOU,2,M,11.2,F,0376E,,Y,Y,
57153,9,26,2011,,21,SOU,2,F,11.6,F,0377E,,Y,Y,
57154,9,26,2011,,21,SOU,2,M,11,F,0378E,,Y,Y,
57155,9,26,2011,,21,SOU,2,F,9.4,F,0379E,,Y,Y,
57156,9,26,2011,,21,SOU,2,F,8.4,F,0380E,,Y,Y,
57157,9,26,2011,,21,SOU,2,M,12.4,F,0381E,,Y,Y,
57158,9,26,2011,,21,SOU,2,F,11.2,F,0382E,,Y,Y,
57159,9,26,2011,,21,SOU,2,M,16,F,0383E,,Y,Y,
57160,9,26,2011,,21,SOU,2,M,10.8,F,0384E,,Y,Y,
57161,9,26,2011,,21,SOU,2,M,16.2,F,0385E,,Y,Y,
57162,9,26,2011,,21,SOU,2,M,15.6,F,0386E,,Y,Y,
57163,9,26,2011,,21,SOU,2,M,12.6,F,0387E,,Y,Y,
57164,9,26,2011,,21,SOU,2,M,11.4,F,0388E,,Y,Y,
57165,9,26,2011,,21,SOU,2,M,13,F,0389E,,Y,Y,
57166,9,26,2011,,21,SOU,2,M,12.6,F,0390E,,Y,Y,
57167,9,26,2011,,21,SOU,2,F,11.6,F,0391E,,Y,Y,
57168,9,26,2011,,21,SOU,2,M,11.2,F,0392E,,Y,Y,
57169,9,26,2011,,21,SOU,2,F,12.2,F,0393E,,Y,Y,
57170,9,26,2011,,21,SOU,2,F,10.2,F,0394E,,Y,Y,
57171,9,26,2011,,21,SOU,2,F,10.2,F,0395E,,Y,Y,
57172,9,26,2011,,21,SOU,2,M,11.8,F,0396E,,Y,Y,
57173,9,26,2011,,21,SOU,2,M,10.8,F,0397E,,Y,Y,
57174,9,26,2011,,21,SOU,2,M,15,F,0398E,,Y,Y,
57175,9,26,2011,,21,SOU,2,M,10.4,F,0399E,,Y,Y,
57176,9,26,2011,,21,SOU,2,M,10,F,0400E,,Y,Y,
57177,9,26,2011,,21,SOU,2,F,11.8,F,0401E,,Y,Y,
57178,9,26,2011,,21,SOU,2,F,11.2,F,0402E,,Y,Y,
57179,9,26,2011,,21,SOU,2,F,10.6,F,0403E,,Y,Y,
57180,9,26,2011,,21,SOU,2,M,13.4,F,0404E,,Y,Y,
57181,9,26,2011,,21,SOU,2,F,11.4,F,0405E,,Y,Y,
57182,9,26,2011,,21,SOU,2,M,16.2,F,0406E,,Y,Y,
57183,9,26,2011,,21,SOU,2,M,10,F,0407E,,Y,Y,
57184,9,26,2011,,21,SOU,2,M,13.6,F,0408E,,Y,Y,
57185,9,26,2011,,21,SOU,2,F,10.6,F,0409E,,Y,Y,
57186,9,26,2011,,21,SOU,2,F,9.6,F,0410E,,Y,Y,
57187,9,26,2011,,21,SOU,2,M,11.8,F,0411E,,Y,Y,
57188,9,26,2011,,21,SOU,2,F,11.2,F,0412E,,Y,Y,
57189,9,26,2011,,21,SOU,2,M,12.4,F,0413E,,Y,Y,
57190,9,26,2011,,21,SOU,2,F,16.4,F,0414E,,Y,Y,
57191,9,26,2011,,21,SOU,2,M,11.2,F,0415E,,Y,Y,
57192,9,26,2011,,21,SOU,2,F,10.4,F,0416E,,Y,Y,
57193,9,26,2011,,21,SOU,2,F,10.6,F,0417E,,Y,Y,
57194,9,26,2011,,21,SOU,2,F,9.8,F,0418E,,Y,Y,
57195,9,26,2011,,21,SOU,2,M,12.4,F,0419E,,Y,Y,
57196,9,26,2011,,21,SOU,2,F,10.8,F,0420E,,Y,Y,
57197,9,26,2011,,21,SOU,2,M,12,F,0421E,,Y,Y,
57198,9,26,2011,,21,SOU,2,M,11,F,0422E,,Y,Y,
57199,9,26,2011,,21,SOU,2,M,11,F,0423E,,Y,Y,
57200,9,26,2011,,21,SOU,2,M,12.8,F,0424E,,Y,Y,
57201,9,26,2011,,21,SOU,2,F,8.4,F,0425E,,Y,Y,
57202,9,26,2011,,21,SOU,2,M,13.2,F,0426E,,Y,Y,
57203,9,26,2011,,21,SOU,2,M,11,F,0427E,,Y,Y,
57204,9,26,2011,,21,SOU,2,M,14,F,0428E,,Y,Y,
57205,9,26,2011,,21,SOU,2,M,10.4,F,0429E,,Y,Y,
57206,9,26,2011,,21,SOU,2,F,8.4,F,0430E,,Y,Y,
57207,9,26,2011,,21,SOU,2,M,13.8,F,0431E,,Y,Y,
57208,9,26,2011,,21,SOU,2,F,13.8,F,0432E,,Y,Y,
57209,9,26,2011,,21,SOU,2,F,8.6,F,0433E,,Y,Y,
57210,9,26,2011,,21,SOU,2,M,12.8,F,0434E,,Y,Y,
57211,9,26,2011,,21,SOU,2,M,15,F,0435E,,Y,Y,
57212,9,26,2011,,21,SOU,2,F,7.8,F,0436E,,Y,Y,
57213,9,26,2011,,21,SOU,2,M,11.8,F,0437E,,Y,Y,
57214,9,26,2011,,21,SOU,2,F,11.2,F,0438E,,Y,Y,
57215,9,26,2011,,21,SOU,2,F,9.8,F,0439E,,Y,Y,
57216,9,26,2011,,21,SOU,2,M,16.8,F,0440E,,Y,Y,
57217,9,26,2011,,21,SOU,2,F,9.2,F,0441E,,Y,Y,
57218,9,26,2011,,21,SOU,2,M,11.4,F,0442E,,Y,Y,
57219,9,26,2011,,21,SOU,2,M,16,F,0443E,,Y,Y,
57220,9,26,2011,,21,SOU,2,M,12.4,F,0444E,,Y,Y,
57221,9,26,2011,,21,SOU,2,F,11.8,F,0445E,,Y,Y,
57222,9,26,2011,,21,SOU,2,F,10.8,F,0446E,,Y,Y,
57223,9,26,2011,,21,SOU,2,M,9.2,F,0447E,,Y,Y,
57224,9,26,2011,,21,SOU,2,M,14.8,F,0448E,,Y,Y,
57225,9,26,2011,,21,SOU,2,M,10.4,F,0449E,,Y,Y,
57226,9,26,2011,,21,SOU,2,M,14.4,F,0450E,,Y,Y,
57227,9,26,2011,,21,SOU,2,F,7.6,F,0451E,,Y,Y,
57228,9,26,2011,,21,SOU,2,F,11,F,0452E,,Y,Y,
57229,9,26,2011,,21,SOU,2,F,8.8,F,0453E,,Y,Y,
57230,9,26,2011,,21,SOU,2,F,9,F,0454E,,Y,Y,
57231,9,26,2011,,21,SOU,2,F,13.2,F,0455E,,Y,Y,
57232,9,26,2011,,21,SOU,2,F,8.8,F,0456E,,Y,Y,
57233,9,26,2011,,21,SOU,2,M,11.2,F,0457E,,Y,Y,
57234,9,26,2011,,21,SOU,2,F,13,F,0458E,,Y,Y,
57235,9,26,2011,,21,SOU,2,M,13.2,F,0459E,,Y,Y,
57236,9,26,2011,,21,SOU,2,F,10.4,F,0460E,,Y,Y,
57237,9,26,2011,,21,SOU,2,F,13,F,0461E,,Y,Y,
57238,9,26,2011,,21,SOU,2,M,12.6,F,0462E,,Y,Y,
57239,9,26,2011,,21,SOU,2,M,12.2,F,0463E,,Y,Y,
57240,9,26,2011,,21,SOU,2,F,10,F,0464E,,Y,Y,
57241,9,26,2011,,21,SOU,2,M,9.6,F,0465E,,Y,Y,
57242,9,26,2011,,21,SOU,2,M,10.8,F,0466E,,Y,Y,
57243,9,26,2011,,21,SOU,2,F,11.8,F,0467E,,Y,Y,
57244,9,26,2011,,21,SOU,2,F,11.8,F,0468E,,Y,Y,
57245,9,26,2011,,21,SOU,2,M,14,F,0469E,,Y,Y,
57246,9,26,2011,,21,SOU,2,M,11.2,F,0470E,,Y,Y,
57247,9,26,2011,,21,SOU,2,F,15.2,F,0471E,,Y,Y,
57248,9,26,2011,,21,SOU,2,F,14.8,F,0472E,,Y,Y,
57249,9,26,2011,,21,SOU,2,F,11.4,F,0473E,,Y,Y,
57250,9,26,2011,,21,SOU,2,M,14.8,F,0474E,,Y,Y,
57251,9,26,2011,,21,SOU,2,F,14.4,F,0475E,,Y,Y,
57252,9,26,2011,,21,SOU,2,M,12.8,F,0476E,,Y,Y,
57253,9,26,2011,,21,SOU,2,M,11.4,F,0477E,,Y,Y,
57254,9,26,2011,,21,SOU,2,F,11,F,0478E,,Y,Y,
57255,9,26,2011,,21,SOU,2,M,11.6,F,0479E,,Y,Y,
57256,9,26,2011,,21,SOU,2,F,12.8,F,0480E,,Y,Y,
57257,9,26,2011,,21,SOU,2,M,11.8,F,0481E,,Y,Y,
57258,9,26,2011,,21,SOU,2,M,15,F,0482E,,Y,Y,
57259,9,26,2011,,21,SOU,2,F,11,F,0483E,,Y,Y,
57260,9,26,2011,,21,SOU,2,F,11.4,F,0484E,,Y,Y,
57261,9,26,2011,,21,SOU,2,M,10.2,F,0485E,,Y,Y,
57262,9,26,2011,,21,SOU,2,M,12.4,F,0486E,,Y,Y,
57263,9,26,2011,,21,SOU,2,M,9.8,F,0487E,,Y,Y,
57264,9,26,2011,,21,SOU,2,M,12.8,F,0488E,,Y,Y,
57265,9,26,2011,,21,SOU,2,F,9.8,F,0489E,,Y,Y,
57266,9,26,2011,,21,SOU,2,F,12.6,F,0490E,,Y,Y,
57267,9,26,2011,,21,SOU,2,M,12.2,F,0491E,,Y,Y,
57268,9,26,2011,,21,SOU,2,F,13.8,F,0492E,,Y,Y,
57269,9,26,2011,,21,SOU,2,F,14,F,0493E,,Y,Y,
57270,9,26,2011,,21,SOU,2,F,12.2,F,0494E,,Y,Y,
57271,9,26,2011,,21,SOU,2,F,11.6,F,0495E,,Y,Y,
57272,9,26,2011,,21,SOU,2,F,10.2,F,0496E,,Y,Y,
57273,9,26,2011,,21,SOU,2,F,11,F,0497E,,Y,Y,
57274,9,26,2011,,21,SOU,2,M,10,F,0498E,,Y,Y,
57275,9,26,2011,,21,SOU,2,M,11.6,F,0499E,,Y,Y,
57276,9,26,2011,,21,SOU,2,F,10.4,F,0500E,,Y,Y,
57277,9,26,2011,,21,SOU,2,F,10.6,F,0501E,,Y,Y,
57278,9,26,2011,,21,SOU,2,F,11,F,0502E,,Y,Y,
57279,9,26,2011,,21,SOU,2,F,10.6,F,0503E,,Y,Y,
57280,9,26,2011,,21,SOU,2,M,9,F,0504E,,Y,Y,
57281,9,26,2011,,21,SOU,2,F,9,F,0505E,,Y,Y,
57282,9,26,2011,,21,SOU,2,M,13.6,F,0506E,,Y,Y,
57283,9,26,2011,,21,SOU,2,M,13.8,F,0507E,,Y,Y,
57284,9,26,2011,,21,SOU,2,M,15.8,F,0508E,,Y,Y,
57285,9,26,2011,,21,SOU,2,M,18.6,F,0509E,,Y,Y,
57286,9,26,2011,,21,SOU,2,M,12,F,0510E,,Y,Y,
57287,9,26,2011,,21,SOU,2,F,11.2,F,0511E,,Y,Y,
57288,9,26,2011,,21,SOU,2,M,9.6,F,0512E,,Y,Y,
57289,9,26,2011,,21,SOU,2,M,11.2,F,0513E,,Y,Y,
57290,9,26,2011,,21,SOU,2,M,12.2,F,0514E,,Y,Y,
57291,9,26,2011,,21,SOU,2,F,9.8,F,0515E,,Y,Y,
57292,9,26,2011,,21,SOU,2,M,13,F,0516E,,Y,Y,
57293,9,26,2011,,21,SOU,2,F,9.2,F,0517E,,Y,Y,
57294,9,26,2011,,21,SOU,2,M,10,F,0518E,,Y,Y,
57295,9,26,2011,,21,SOU,2,M,14.6,F,0519E,,Y,Y,
57296,9,26,2011,,21,SOU,2,M,14.2,F,0520E,,Y,Y,
57297,9,26,2011,,21,SOU,2,F,9,F,0521E,,Y,Y,
57298,9,26,2011,,21,SOU,2,F,12.6,F,0522E,,Y,Y,
57299,9,26,2011,,21,SOU,2,F,12,F,0523E,,Y,Y,
57300,9,26,2011,,21,SOU,2,F,10,F,0524E,,Y,Y,
57301,9,26,2011,,21,SOU,2,F,11.8,F,0525E,,Y,Y,
57302,9,26,2011,,21,SOU,2,M,9.6,F,0526E,,Y,Y,
57303,9,26,2011,,21,SOU,2,F,14.6,F,0527E,,Y,Y,
57304,9,26,2011,,21,SOU,2,M,9.8,F,0528E,,Y,Y,
57305,9,26,2011,,21,SOU,2,M,13.4,F,0529E,,Y,Y,
57306,9,26,2011,,21,SOU,2,F,11.6,F,0530E,,Y,Y,
57307,9,26,2011,,21,SOU,2,F,10.2,F,0531E,,Y,Y,
57308,9,26,2011,,21,SOU,2,M,12.2,F,0532E,,Y,Y,
57309,9,26,2011,,21,SOU,2,F,12.2,F,0533E,,Y,Y,
57310,9,26,2011,,21,SOU,2,M,12.8,F,0534E,,Y,Y,
57311,9,26,2011,,21,SOU,2,F,12.2,F,0535E,,Y,Y,
57312,9,26,2011,,21,SOU,2,M,10.2,F,0536E,,Y,Y,
57313,9,26,2011,,21,SOU,2,M,14.2,F,0537E,,Y,Y,
57314,9,26,2011,,21,SOU,2,M,9.8,F,0538E,,Y,Y,
57315,9,26,2011,,21,SOU,2,M,13.2,F,0539E,,Y,Y,
57316,9,26,2011,,21,SOU,2,M,13.8,F,0540E,,Y,Y,
57317,9,26,2011,,21,SOU,2,F,11.8,F,0541E,,Y,Y,
57318,9,26,2011,,21,SOU,2,F,11.6,F,0542E,,Y,Y,
57319,9,26,2011,,21,SOU,2,M,14.2,F,0543E,,Y,Y,
57320,9,26,2011,,21,SOU,2,F,12.8,F,0544E,,Y,Y,
57321,9,26,2011,,21,SOU,2,M,13,F,0545E,,Y,Y,
57322,9,26,2011,,21,SOU,2,M,13.6,F,0546E,,Y,Y,
57323,9,26,2011,,21,SOU,2,M,15.2,F,0547E,,Y,Y,
57324,9,26,2011,,21,SOU,2,M,8.8,F,0548E,,Y,Y,
57325,9,26,2011,,21,SOU,2,M,13,F,0549E,,Y,Y,
57326,9,26,2011,,21,SOU,2,M,10.6,F,0550E,,Y,Y,
57327,9,26,2011,,21,SOU,2,F,10.8,F,0551E,,Y,Y,
57328,9,26,2011,,21,SOU,2,F,13.6,F,0552E,,Y,Y,
57329,9,26,2011,,21,SOU,2,F,9.2,F,0553E,,Y,Y,
57330,9,26,2011,,21,SOU,2,M,13.8,F,0554E,,Y,Y,
57331,9,26,2011,,21,SOU,2,F,13,F,0555E,,Y,Y,
57332,9,26,2011,,21,SOU,2,F,10.8,F,0556E,,Y,Y,
57333,9,26,2011,,21,SOU,2,M,14.8,F,0557E,,Y,Y,
57334,9,26,2011,,21,SOU,2,F,9.6,F,0558E,,Y,Y,
57335,9,26,2011,,21,SOU,2,M,14,F,0559E,,Y,Y,
57336,9,26,2011,,21,SOU,2,M,12.2,F,0560E,,Y,Y,
57337,9,26,2011,,21,SOU,2,F,11,F,0561E,,Y,Y,
57338,9,26,2011,,21,SOU,2,M,13,F,0562E,,Y,Y,
57339,9,26,2011,,21,SOU,2,F,12.8,F,0563E,,Y,Y,
57340,9,26,2011,,21,SOU,2,M,9.8,F,0564E,,Y,Y,
57341,9,26,2011,,21,SOU,2,F,14.2,F,0565E,,Y,Y,
57342,9,26,2011,,21,SOU,2,M,12,F,0566E,,Y,Y,
57343,9,26,2011,,21,SOU,2,M,11.8,F,0567E,,Y,Y,
57344,9,26,2011,,21,SOU,2,F,7.4,F,0568E,,Y,Y,
57345,9,26,2011,,21,SOU,2,F,12.4,F,0569E,,Y,Y,
57346,9,26,2011,,21,SOU,2,F,12.8,F,0570E,,Y,Y,
57347,9,26,2011,,21,SOU,2,M,10.8,F,0571E,,Y,Y,
57348,9,26,2011,,21,SOU,2,F,8.8,F,0572E,,Y,Y,
57349,9,26,2011,,21,SOU,2,M,15.8,F,0573E,,Y,Y,
57350,9,26,2011,,21,SOU,2,M,15,F,0574E,,Y,Y,
57351,9,26,2011,,21,SOU,2,M,16,F,0575E,,Y,Y,
57352,9,26,2011,,21,SOU,2,F,10.4,F,0576E,,Y,Y,
57353,9,26,2011,,21,SOU,2,F,9.8,F,0577E,,Y,Y,
57354,9,26,2011,,21,SOU,2,F,9.6,F,0578E,,Y,Y,
57355,9,26,2011,,21,SOU,2,M,16.4,F,0579E,,Y,Y,
57356,9,26,2011,,21,SOU,2,M,11.4,F,0580E,,Y,Y,
57357,9,26,2011,,21,SOU,2,M,17.6,F,0581E,,Y,Y,
57358,9,26,2011,,21,SOU,2,M,12,F,0582E,,Y,Y,
57359,9,26,2011,,21,SOU,2,F,12.2,F,0583E,,Y,Y,
57360,9,26,2011,,21,SOU,2,M,13.4,F,0584E,,Y,Y,
57361,9,26,2011,,21,SOU,2,F,11.8,F,0585E,,Y,Y,
57362,9,26,2011,,21,SOU,2,F,10,F,0586E,,Y,Y,
57363,9,26,2011,,21,SOU,2,F,10.6,F,0587E,,Y,Y,
57364,9,26,2011,,21,SOU,2,F,13.2,F,0588E,,Y,Y,
57365,9,26,2011,,21,SOU,2,M,13,F,0589E,,Y,Y,
57366,9,26,2011,,21,SOU,2,M,12.2,F,0590E,,Y,Y,
57367,9,26,2011,,21,SOU,2,F,9.4,F,0591E,,Y,Y,
57368,9,26,2011,,21,SOU,2,M,11.2,F,0592E,,Y,Y,
57369,9,26,2011,,21,SOU,2,M,12.4,F,0593E,,Y,Y,
57370,9,26,2011,,21,SOU,2,F,10.2,F,0594E,,Y,Y,
57371,9,26,2011,,21,SOU,2,M,16.2,F,0595E,,Y,Y,
57372,9,26,2011,,21,SOU,2,M,17.4,F,0596E,,Y,Y,
57373,9,26,2011,,21,SOU,2,F,12.6,F,0597E,,Y,Y,
57374,9,26,2011,,21,SOU,2,F,11.8,F,0598E,,Y,Y,
57375,9,26,2011,,21,SOU,2,M,15.2,F,0599E,,Y,Y,
57376,9,26,2011,,21,SOU,2,F,11.2,F,0600E,,Y,Y,
57377,9,26,2011,,21,SOU,2,F,10.4,F,0601E,,Y,Y,
57378,9,26,2011,,21,SOU,2,M,12.2,F,0602E,,Y,Y,
57379,9,26,2011,,21,SOU,2,F,11.8,F,0603E,,Y,Y,
57380,9,26,2011,,21,SOU,2,F,10.2,F,0604E,,Y,Y,
57381,9,26,2011,,21,SOU,2,F,12.8,F,0605E,,Y,Y,
57382,9,26,2011,,21,SOU,2,M,17,F,0606E,,Y,Y,
57383,9,26,2011,,21,SOU,2,M,12.4,F,0607E,,Y,Y,
57384,9,26,2011,,21,SOU,2,M,15,F,0608E,,Y,Y,
57385,9,26,2011,,21,SOU,2,F,13.8,F,0609E,,Y,Y,
57386,9,26,2011,,21,SOU,2,M,13.4,F,0610E,,Y,Y,
57387,9,26,2011,,21,SOU,2,M,11.8,F,0611E,,Y,Y,
57388,9,26,2011,,21,SOU,2,M,12.2,F,0612E,,Y,Y,
57389,9,26,2011,,21,SOU,2,F,17.4,F,0613E,,Y,Y,
57390,9,26,2011,,21,SOU,2,F,10.4,F,0614E,,Y,Y,
57391,9,26,2011,,21,SOU,2,M,10,F,0615E,,Y,Y,
57392,9,26,2011,,21,SOU,2,M,15.6,F,0616E,,Y,Y,
57393,9,26,2011,,21,SOU,2,F,16.8,F,0617E,,Y,Y,
57394,9,26,2011,,21,SOU,2,M,9.2,F,0618E,,Y,Y,
57395,9,26,2011,,21,SOU,2,F,9.4,F,0619E,,Y,Y,
57396,9,26,2011,,21,SOU,2,F,10,F,0620E,,Y,Y,
57397,9,26,2011,,21,SOU,2,F,9,F,0621E,,Y,Y,
57398,9,26,2011,,21,SOU,2,F,11,F,0622E,,Y,Y,
57399,9,26,2011,,21,SOU,2,F,11.2,F,0623E,,Y,Y,
57400,9,26,2011,,21,SOU,2,F,12.4,F,0624E,,Y,Y,
57401,9,26,2011,,21,SOU,2,F,15.2,F,0625E,,Y,Y,
57402,9,26,2011,,21,SOU,2,M,11.6,F,0626E,,Y,Y,
57403,9,26,2011,,21,SOU,2,M,12,F,0627E,,Y,Y,
57404,9,26,2011,,21,SOU,2,F,11.8,F,0628E,,Y,Y,
57405,9,26,2011,,21,SOU,2,F,11.4,F,0629E,,Y,Y,
57406,9,26,2011,,21,SOU,2,M,9.2,F,0630E,,Y,Y,
57407,9,26,2011,,21,SOU,2,M,10.2,F,0631E,,Y,Y,
57408,9,26,2011,,21,SOU,2,F,12.6,F,0632E,,Y,Y,
57409,9,26,2011,,21,SOU,2,M,14.4,F,0633E,,Y,Y,
57410,9,26,2011,,21,SOU,2,F,11.6,F,0634E,,Y,Y,
57411,9,26,2011,,21,SOU,2,F,13.6,F,0635E,,Y,Y,
57412,9,26,2011,,21,SOU,2,M,11,F,0636E,,Y,Y,
57413,9,26,2011,,21,SOU,2,F,10.6,F,0637E,,Y,Y,
57414,9,26,2011,,21,SOU,2,M,10.8,F,0638E,,Y,Y,
57415,9,26,2011,,21,SOU,2,M,14,F,0639E,,Y,Y,
57416,9,26,2011,,21,SOU,2,F,10.2,F,0640E,,Y,Y,
57417,9,26,2011,,21,SOU,2,F,13,F,0641E,,Y,Y,
57418,9,26,2011,,21,SOU,2,M,12.8,F,0642E,,Y,Y,
57419,9,26,2011,,21,SOU,2,F,10.4,F,0643E,,Y,Y,
57420,9,26,2011,,21,SOU,2,M,8.4,F,0644E,,Y,Y,
57421,9,26,2011,,21,SOU,2,F,11.6,F,0645E,,Y,Y,
57422,9,26,2011,,21,SOU,2,M,10.8,F,0646E,,Y,Y,
57423,9,26,2011,,21,SOU,2,M,11.6,F,0647E,,Y,Y,
57424,9,26,2011,,21,SOU,2,M,16.2,F,0648E,,Y,Y,
57425,9,26,2011,,21,SOU,2,F,10,F,0649E,,Y,Y,
57426,9,26,2011,,21,SOU,2,F,12.2,F,0650E,,Y,Y,
57427,9,26,2011,,21,SOU,2,M,9.2,F,0651E,,Y,Y,
57428,9,26,2011,,21,SOU,2,F,11.8,F,0652E,,Y,Y,
57429,9,26,2011,,21,SOU,2,F,13,F,0653E,,Y,Y,
57430,9,26,2011,,21,SOU,2,M,14.8,F,0654E,,Y,Y,
57431,9,26,2011,,21,SOU,2,M,13.6,F,0655E,,Y,Y,
57432,9,26,2011,,21,SOU,2,F,9.6,F,0656E,,Y,Y,
57433,9,26,2011,,21,SOU,2,M,14,F,0657E,,Y,Y,
57434,9,26,2011,,21,SOU,2,M,13,F,0658E,,Y,Y,
57435,9,26,2011,,21,SOU,2,M,11.8,F,0659E,,Y,Y,
57436,9,26,2011,,21,SOU,2,M,13.4,F,0660E,,Y,Y,
57437,9,26,2011,,21,SOU,2,M,14.2,F,0661E,,Y,Y,
57438,9,26,2011,,21,SOU,2,M,12.2,F,0662E,,Y,Y,
57439,9,26,2011,,21,SOU,2,F,13.6,F,0663E,,Y,Y,
57440,9,26,2011,,21,SOU,2,F,11.6,F,0664E,,Y,Y,
57441,9,26,2011,,21,SOU,2,F,8.8,F,0665E,,Y,Y,
57442,9,26,2011,,21,SOU,2,F,10,F,0666E,,Y,Y,
57443,9,26,2011,,21,SOU,2,M,11.2,F,0667E,,Y,Y,
57444,9,26,2011,,21,SOU,2,M,12.2,F,0668E,,Y,Y,
57445,9,26,2011,,21,SOU,2,M,13.2,F,0669E,,Y,Y,
57446,9,26,2011,,21,SOU,2,F,13.6,F,0670E,,Y,Y,
57447,9,26,2011,,21,SOU,2,M,12.8,F,0671E,,Y,Y,
57448,9,26,2011,,21,SOU,2,M,13,F,0672E,,Y,Y,
57449,9,26,2011,,21,SOU,2,M,11.2,F,0673E,,Y,Y,
57450,9,26,2011,,21,SOU,2,F,8,F,0674E,,Y,Y,
57451,9,26,2011,,21,SOU,2,F,10.4,F,0675E,,Y,Y,
57452,9,26,2011,,21,SOU,2,M,13.4,F,0676E,,Y,Y,
57453,9,26,2011,,21,SOU,2,M,10.6,F,0677E,,Y,Y,
57454,9,26,2011,,21,SOU,2,M,11.8,F,0678E,,Y,Y,
57455,9,26,2011,,21,SOU,2,M,12,F,0679E,,Y,Y,
57456,9,26,2011,,21,SOU,2,F,9.8,F,0680E,,Y,Y,
57457,9,26,2011,,21,SOU,2,M,12.4,F,0681E,,Y,Y,
57458,9,26,2011,,21,SOU,2,F,10.2,F,0682E,,Y,Y,
57459,9,26,2011,,21,SOU,2,F,14,F,0683E,,Y,Y,
57460,9,26,2011,,21,SOU,2,F,9.8,F,0684E,,Y,Y,
57461,9,26,2011,,21,SOU,2,M,13.2,F,0685E,,Y,Y,
57462,9,26,2011,,21,SOU,2,F,10,F,0686E,,Y,Y,
